,Tweet,Label
373,"DRDO &amp; Directorate of Defence R&amp;D, Israel have entered into a #BilateralInnovationAgreement for development of dual use technologies. Startups &amp; Industry of both countries will work together on emerging dual use technologies. 
https://t.co/6N6Xv2Hf1i https://t.co/kEVTESrp5d",Technology
374,"DRDO &amp; Indian Air Force carry out successful flight tests of indigenously-developed smart anti-airfield weapon.

https://t.co/SWa5kM5aNr",Technology
375,"DRDO organised a tree plantation drive to celebrate #RashtriyaEktaDiwas, #AzadiKaAmritMahotsav
Dr G Satheesh Reddy, Secretary DDR&amp;D initiated the event in the presence of senior scientists of DRDO at Delhi. https://t.co/tP9oIylU9Z",Technology
376,"Remembering Sardar Vallabhbhai Patel, the Architect of #UnitedIndia on this #RashtriyaEktaDiwas, we reiterate the collective resolve to strengthen #NationalUnity for a Sashakt, Samriddh &amp; Shreshth Bharat. #NewIndia https://t.co/L1tTuPGFOt",Technology
377,"Tributes to Dr Homi J Bhabha on his birth anniversary and best wishes to @DAEIndia on #FoundersDay celebrations. Dr Bhabha, Chief Architect of India's Nuclear Programme envisioned #AtmaNirbharta in Atomic Energy for the Nation.",Technology
378,"Successful Flight Test of Long Range Bomb by #DRDO  &amp; #IAF 
https://t.co/zoHq7ajHXk",Technology
379,"Raksha Mantri Shri Rajnath Singh visits Terminal Ballistics Research Laboratory of DRDO in Chandigarh
https://t.co/uvZ5Lsp78j https://t.co/XeVJXGOXHP",Technology
380,Consultative Committee for MoD led by Hon'ble RM visited ADE #DRDO today and were showcased a wide range of defence &amp; aeronautical systems. The committee members complimented significant efforts of DRDO fraternity in leading the R&amp;D for development of #cuttingedge technologies. https://t.co/htX3b8P8Au,Technology
381,"Hon'ble Raksha Mantri visited Aeronautical Development Establishment (ADE), DRDO today. He congratulated the DRDO scientist for successful development of various defence products &amp; platforms https://t.co/bqNwOsyue0",Technology
382,"Floral tributes to Dr APJ Abdul Kalam, Missile Man &amp; Former President of India on his birth anniversary. His visionary leadership, ideals &amp; teachings remain our eternal inspiration for spearheading innovations &amp; cutting edge technological developments.
#AtmaNirbharBharat https://t.co/GBtltpEwEs",Technology
383,"Astronautical Society of India Confers Aryabhata Award to Secretary DDR&amp;D and Chairman DRDO
https://t.co/KzjZZGk9i0 https://t.co/JQaJ6RJ2S4",Technology
384,"DRDO Newsletter (October 2021 issue) with the latest achievements, developments and happenings of DRDO is now available on…https://t.co/xw32atI61r",Technology
385,Technology Focus (October 2021 issue) on “Small Arms &amp; Ammunation” can now be accessed at https://t.co/o03TtRyB9W,Technology
386,"Hon'ble RRM Shri Ajay Bhatt visited Defence Electronics Applications Laboratory (DEAL), DRDO today. He was briefed about ongoing &amp; planned projects of the laboratory and was also demonstrated the various products &amp; technologies developed for #IndianArmedForces. https://t.co/IopZZXvw7C",Technology
387,Greetings &amp; best wishes to #CAS &amp; all ranks of #IndianAirForce on #89thAirForceDay. We salute the unswerving courage &amp; true spirit of #AirWarriors. DRDO reaffirms its resolve to strengthen indigenous capabilities in aerospace technology for @IAF_MCC,Technology
388,"To commemorate 90th Birth Anniversary of Dr APJ Abdul Kalam, Former President of India, a Webinar &amp; Virtual Expo on ""Futuristic &amp; Cutting Edge Technologies"" is being jointly organised by #DRDO &amp; @CENJOWS during 07-08 Oct 2021. Register at https://t.co/Mk1728cpA2
#AmritMahotsav https://t.co/IdA8LTjzkJ",Technology
389,"श्री जुएल ओराम, माननीय सांसद एवं अध्यक्ष, रक्षा स्थाई समिति ने डीआरडीओ की प्रयोगशाला आईटीआर, चाँदीपुर में आज दो दिवसीय अखिल भारतीय संयुक्त राजभाषा वैज्ञानिक एवं तकनीकी संगोष्ठी का उद्घाटन किया। संगोष्ठी में 83 प्रतिभागियों ने हिस्सा लिया।  
#AmritMahotsav https://t.co/nPTuTnhbKS",Technology
390,Raksha Mantri gives away DRDO Dare to Dream 2.0 awards. https://t.co/OdQ0Ggt3nP,Technology
391,"PIB Link for Akash Prime.
https://t.co/dcMb9tu7m1 https://t.co/ehJBAgKDcH",Technology
392,"DRDO today conducts Successful Maiden Flight Test of Akash Prime Missile from Integrated Test Range (ITR), Chandipur, Odisha. https://t.co/QlvMHtTWVj",Technology
393,"Greetings to @CSIR_IND fraternity on 80th Foundation Day. Your dedicated efforts and diversified R&amp;D contributions have been transformative for the nation. #DRDO extends best wishes for your continued success in strengthening self-reliance.
#IndiaLeads #Innovations",Technology
394,"DRDO extends warm wishes to all the personnel of #MilitaryEngineerServices on 99th Raising Day. Your dedicated efforts and wide ranging contributions has been mainstay in the development of critical defence infrastructure, test facilities and its maintenance. #AtmaNirbharta",Technology
395,"#AmritMahotsav - DEAL DRDO &amp; DIT University jointly organised a webinar on Troposcatter Communication System today. Dr Rajendra Singh, Sr Scientist, #DEAL delivered the impactful lecture &amp; shared his views on progressing R&amp;D in key communication technologies. 
#DRDOTechLectures",Technology
396,MoD places supply order for 118 Main Battle Tanks Arjun Mk-1A for Indian Army https://t.co/0PG52sYvnI https://t.co/FOPqckQtvW,Technology
397,"DRDO &amp; Mizoram University organised a online lecture on ""AtmaNirbharBharat in Energy and Environment: Net Zero Goal"" by Prof. Ganpati D Yadav, Padma Shri Awardee, ICT Mumbai. Emerging research areas &amp; challenges were highlighted &amp; deliberated. 
#AmritMahotsav
#DRDOTechLectures",Technology
398,"#DRDOTechLectures - A special talk on ""Soft Body Armour: Materials, Design &amp; Technology"" was delivered by Prof Abhijit Majumdar @iitdelhi. Need for #AtmaNirbharta in materials for body armour was shared with various participants by Shri HB Srivastava DG(TM) #DRDO 
#AmritMahotsav",Technology
399,"#AmritMahotsav - A webinar on #SoftwareDefinedRadio (SDR) was organised by DEAL #DRDO jointly with Graphic Era University, Dehradun. Shri SK Yadav, Sr Scientist #DEAL delivered insightful lecture with wide participation from faculty &amp; students.
#DRDOTechLectures https://t.co/ctlf45Q4R6",Technology
400,"An exhibition ""MAKE IN UTTRAKHAND"" was held at Ramnagar from 16th to 17th Sept 2021. DRDO stall, represented by IRDE, DEAL and DIBER, received the First Prize during the event. #AzadiKaAmritMahotsav #AtmaNirbharBharat https://t.co/plnF3zbn14",Technology
401,"DRDO organised a webinar on ""Quality &amp; Reliability Trends - Defence Perspective"". On the occasion Chairman DRDO launched Quality &amp; Reliability Audit Monitoring System (QRAMS) for strengthening DRDO Q&amp;R policy. Chairman QCI &amp; Scientists from DRDO participated. 
#AmritMahotsav https://t.co/hcIsaD1e0v",Technology
402,Our tributes to Dr Mokshagundam Visvesvaraya on his birth anniversary &amp; #EngineersDay. #DRDO commends the significant efforts of engineers in pursuit of technological excellence for a strong and self-reliant India. #TransformingIndia #NewIndia,Technology
403,"रक्षा अनुसंधान तथा विकास संगठन में आज 14 सितंबर 2021 को हिंदी दिवस एवं हिंदी पखवाड़ा पुरस्कार वितरण समारोह का आयोजन किया गया जिसमेंं महानिदेशक (मानव संसाधन), महानिदेशक (संसाधन एवं प्रबंधन), अन्य अधिकारी एवं  कर्मचारी उपस्थित थे । https://t.co/BjsMTYQPFN",Technology
404,https://t.co/lYjTbrilVS,Technology
405,"In a major boost to Air Defence capabilities, Raksha Mantri Shri Rajnath Singh handed over 1st Firing Unit of #MRSAM System to #IndianAirForce today. He congratulated #DRDO, IAF, IAI Israel &amp; Indian Industries for their synergistic efforts in developing the System. #Atmanirbharta https://t.co/1gSjnq2kZi",Technology
406,"#AzadiKaAmritMahotsav DRDO Lecture Series on Advanced Defence Systems &amp; Technologies commenced today with a lecture by Shri PK Thakur, CFEES DRDO. Dr G Satheesh Reddy, Chairman DRDO gave opening remarks. Faculty members, students &amp; scientist across India attended the lecture.",Technology
407,"Hon'ble Vice President of India @VPSecretariat felicitated Chairman #DRDO and his team from Defence Institute of Physiology and Allied Sciences (DIPAS),
Delhi for their significant efforts in combating COVID-19 pandemic. #IndiaFightsCorona #Unite2FightCorona https://t.co/WUypG87Fc8",Technology
408,"On the occasion of #NationalSportsDay, DRDO lauds the efforts and achievements of sportspersons of the Nation. They are an inspiration for  #NewIndiaFitIndia #KheloIndia #Run4India",Technology
409,DRDO develops Advanced Chaff Technology for Indian Air Force https://t.co/g2yR2755ai,Technology
410,Celebrations of ‘Azadi Ka Amrit Mahotsav’ at DRDO https://t.co/Ab2K5UlIFM https://t.co/dc7Ed1vPQb,Technology
411,Warm greetings and best wishes to all Indians on the 75th #IndependenceDayofIndia #AmritMahotsav. We salute our freedom fighters for their supreme sacrifices. May the Indian Tricolour always fly high.  DRDO pledges to make India Technology Leader. #IndiaLeads #IndiaAt75 https://t.co/lcTcIRn9XG,Technology
412,DRDO extends warm wishes to the youth on #InternationalYouthDay. Youth are the strength of the nation and inculcating scientific temper in young minds will make country strong and self reliant.,Technology
413,2nd IEEE International Conference on Range Technology https://t.co/LqfSpIUR4G https://t.co/kOH2xQXAZf,Technology
414,"Special August 2021 issue of @sciencereporte1 describes India's progress in different areas of science &amp; technology during last 75 years.
The Journey of Building Defence Technology Capability  is described by Dr G Satheesh Reddy at pages 57-62.

https://t.co/zDit2xaeC7",Technology
415,"@sciencereporte1 has come up with special issue transcribing India's progress in different areas of science &amp; technology  during last 75 years.
The Journey of Building Defence Technology Capability  is described by Dr G Satheesh Reddy at pages 57-62.

https://t.co/zDit2xaeC7",Technology
416,"DRDO Newsletter (August issue) with the latest achievements, developments and happenings of DRDO is now available on…https://t.co/Anc61njOQy",Technology
417,The latest issue of Technology Focus on “Biomass and Bioresources: Technologies for Self-Reliance” can now be accessed at https://t.co/aBndtWRJI3,Technology
418,"Vol 06, No 03 (2021), July issue of “Defence Life Science Journal” published online at

https://t.co/JpxtgWz8N2

Major Subject Areas: Cognitive work load, Tyrosine Supplementation, Antimicrobial, Organic carbon, Airborne fungi, Truffles, Abdominal obesity, etc.",Technology
419,"DRDO conveys warm greetings to All Ranks of @crpfindia on the occasion of their Raising Day. Service, sacrifice &amp; contribution of CRPF towards the Nation’s security shall always remain invaluable. #CRPFDay2021",Technology
420,"In fond remembrance of Dr APJ Abdul Kalam on his sixth Death  Anniversary, Floral tributes were offered by Chairman DRDO Dr G Satheesh Reddy and other Personnel at DRDO Bhawan. He led DRDO during 1992-1999 taking it to  greater heights. #APJAbdulKalam https://t.co/yN5ITOcCl2",Technology
421,"On #KargilVijayDivas, we pay homage to our brave soldiers who sacrificed in fighting for the Nation. We continue to be inspired by their resolve to serve the nation and promise to empower the armed forces with best technologies.",Technology
422,https://t.co/wx6B1SAv34 https://t.co/JXedSCmvjT,Technology
423,"New Generation Akash (Akash-NG) missile has been successfully flight tested today at 1145 hrs from Integrated Test Range, Chandipur off the coast of Odisha. The test was carried out against a high-speed unmanned aerial target which was successfully intercepted by the missile. https://t.co/VAOkoYtIyT",Technology
424,"Press Release 
https://t.co/pCLQlIKmwR",Technology
425,"Press Release 
https://t.co/SgdwibF8SI",Technology
426,DRDO has successfully flight tested the New Generation Akash Missile (Akash-NG) a Surface to Air Missile from Integrated Test Range (ITR) off the coast of Odisha today 21st July 2021. The flawless performance of the entire weapon system has been confirmed by complete flight data. https://t.co/LldOF8aqGT,Technology
427,"In a major boost to #AtmaNirbharBharat and strengthening Indian Army, Defence Research and Development Organisation (DRDO) successfully flight tested indigenously developed low weight, fire and forget Man Portable Antitank Guided Missile (MPATGM) today 21st July 2021. https://t.co/kLEqrsgoOR",Technology
428,DRDO indigenously develops High Strength Beta Titanium Alloy on industrial scale https://t.co/biBYOfW7zO,Technology
429,"All India Council for Technical Education (AICTE) today launched a regular https://t.co/CIaIFe1gxd. Program in Defence Technology in collaboration with DRDO. @AICTE_INDIA 
#AtmaNirbharBharat 

https://t.co/tLXV5duFY9",Technology
430,"For details of SSBS-10
https://t.co/5rdhYj4lGR
#AtmaNirbharBharat",Technology
431,"Short Span Bridging System-10 m designed and developed by DRDO has been inducted into Indian Army by the Chief of the Army Staff, General MM Naravane during a ceremony held today at Delhi Cantt. Secretary DDR&amp;D and Chairman DRDO Dr G Satheesh Reddy was present on the occasion. https://t.co/N8dRGFCDOM",Technology
432,DRDO successfully flight tests New Generation Agni P Ballistic Missile https://t.co/vEPsqyfUpG https://t.co/XoYPGiwEpR,Technology
433,DRDO successfully test fires Enhanced Pinaka Rocket https://t.co/JyTwd25d61 https://t.co/oU4fBgOSsh,Technology
434,Chairman DRDO participated in yoga session along with DRDO scientists and Army personnel in Zero RD village  Tyakshi (Siachin-Ladakh Region) to celebrate #InternationalDayOfYoga #YogaDay2021 https://t.co/r5aYbeSd6M,Technology
435,"Yoga helps us achieve the balance in life and perfection in work.

Let us practice yoga and celebrate #InternationalDayOfYoga today for our mental, physical and spiritual well-being. #YogaForWellness #YogaDay #YogaForAll https://t.co/xfh3pfm2hd",Technology
436,"PMCARES Funded 500-bed COVID hospital, at Srinagar, is operational.
https://t.co/ipsigGfjNw https://t.co/maCXvuTT0o",Technology
437,"Congratulations @BrahMosMissile on 20th anniversary of the maiden test flight of BrahMos, world's fastest supersonic cruise missile. The Joint venture between India &amp; Russia has achieved many technological milestones and will continue to do so.
@PMOIndia
@DefenceMinIndia https://t.co/pOJEhYvUP2",Technology
438,"Defence Life Science Journal Vol 06, No 02 (2021) has been published online at https://t.co/JpxtgWz8N2
Antioxidant, Thymus serpyllum L, Phytochemical, Oxidative lmbalance, Quercetin 3 Rutinoside, Hypoxia training, Bird Strike to Aircrafts, Medicinal plants etc. are covered.",Technology
439,"Vol 41, No. 03, May 2021 issue of “DESIDOC Journal of Library and Information Technology” has been published online at
https://t.co/6xhq22c9VF
Major Subject Areas: Information access &amp; delivery, Scientific output, Digital native, Role of librarian, Knowledge management.",Technology
440,https://t.co/tGsH79HjQW,Technology
441,"#PMCares funded Covid hospital at Bhagvati Nagar Jammu built by DRDO is operational and treating covid patients. This has 500 beds with oxygen supply including 125 ICU beds equipped with ventilators.
#IndiaFightsCorona
@PMOIndia
@DefenceMinIndia https://t.co/7fNTPCXGZL",Technology
442,"500-bed COVID Care hospital set up by DRDO in Haldwani, Uttarakhand https://t.co/MYgcgbti4R https://t.co/zdXS7rZbRS",Technology
443,"The 2DG medicine can be given to Covid-19 patients under the care and prescription of doctors. Directions for usage of this drug for Covid-19 patients as per DCGI approval are attached here for reference. For all queries regarding #2DG, please write to 2DG@drreddys.com https://t.co/x19ayBoToG",Technology
444,Results of ‘Dare to Dream 2.0’ innovation contest will be announced shortly. Please stay tuned to https://t.co/UmkieXTTJx for the results.  DRDO acknowledges the enthusiasm and efforts of all participants. @Defenceminindia,Technology
445,DRDO develops Critical Near Isothermal Forging Technology for Aeroengines https://t.co/PxwUZIcTRJ https://t.co/pQkQhXC8pb,Technology
446,"After 5 MOP installations in Delhi Hospitals and AIIMS Jhajjar, the next MOP under #PMCARES is installed at Hindupur, Andhra Pradesh. Manufacturing of first MOP from TASL has been done in less than 25 days.
@PMOIndia @MoHFW_INDIA",Technology
447,Jaswant Singh Rawat Covid Care Center at Rishikesh is established by DRDO. Facility has 400 isolation beds with oxygen including 44 exclusive beds for children. 100 ICU beds are provided in AIIMS located in the vicinity. Medical support is extended by the @aiimsrishi https://t.co/UofhWyUHiu,Technology
448,"DRDO develops COVID-19 antibody detection kit DIPCOVAN. The kit can detect spike as well as nucleocapsid (S&amp;N) proteins of SARS-CoV-2 virus.
#AtmanirbharBharat 
https://t.co/ubsrYIxGyo https://t.co/B356vaeKYG",Technology
449,"Five PSA based Medical Oxygen Plants under #PMCaresFund are commissioned in Delhi. Production of large number of plants is in progress. Continuous support of @IAF_MCC and @cbic_india is appreciated. 
#Unite2FightCorona",Technology
450,Raksha Mantri Shri Rajnath Singh unveils first batch of anti-COVID drug developed by DRDO and hands over to Health Minister Dr Harsh Vardhan https://t.co/gUgp3UwTRL,Technology
451,"PM CARES Fund approves procurement of 1.5 lakh units of SpO2 based oxygen supply system developed by DRDO 
#AtmaNirbharBharat #IndiaFightsCorona 

https://t.co/rsohgNET4b https://t.co/4I40T21BeI",Technology
452,Pandit Rajan Mishra Covid Hospital set up by DRDO with support of state administration in Varanasi is being operationalised today. All the doctors and paramedical staff are from Armed Forces Medical Services. #IndiaFightsCorona https://t.co/lfOHpHIu2O,Technology
453,"An anti-COVID-19 therapeutic application of the drug 2-deoxy-D-glucose (2-DG) has been developed by INMAS, a lab of DRDO, in collaboration with Dr Reddy’s Laboratories, Hyderabad. The drug will help in faster recovery of Covid-19 patients. https://t.co/HBKdAnZCCP https://t.co/8D6TDdcoI7",Technology
454,Video of Python-5 firing from Tejas https://t.co/45omOdzWes,Technology
455,DRDO to set up 500 Medical Oxygen Plants within three months under PM CARES Fund https://t.co/wr2nLcjBLK,Technology
456,"Tejas adding Python-5 AAM in its weapon capability.
https://t.co/9mPjNFGkij",Technology
457,"Tejas, India's indigenous Light Combat Aircraft, added the 5th generation Python-5 Air-to-Air Missile (AAM) in its weapons capability yesterday, 27th April 2021. Trials were also aimed to validate enhanced capability of already integrated Derby Beyond Visual Range (BVR) AAM. https://t.co/HrvtlGefVZ",Technology
458,"DRDO develops Single Crystal Blades.
https://t.co/KZJ3UazwkN",Technology
459,DRDO has developed single crystal blades technology and has supplied 60 number of these blades to HAL as part of their indigenous helicopter development program for helicopter engine application. The supply of remaining 4 sets will be completed in due course. #AtmanirbharBharat https://t.co/OnlobxEkve,Technology
460,"DRDO develops SpO2 (Blood Oxygen Saturation) supplemental Oxygen Delivery System which can be used for moderate COVID patients for oxygen flow therapy.

https://t.co/qppUAUqfUy https://t.co/8VpbABqZiX",Technology
461,"Advanced Chaff Technology.
https://t.co/eHZtKYDG9z",Technology
462,"DRDO has developed an Advanced Chaff Technology to safeguard the naval ships against enemy missile attack. The three variants namely Short Range Chaff Rocket, Medium Range Chaff Rocket, and Long Range Chaff Rocket met Indian Navy’s qualitative requirements. #AtmaNirbharBharat https://t.co/T1RVu3elaK",Technology
463,The importance of this vital development lies in the fact that each gram of BPJ weight reduction is crucial in enhancing soldier comfort while ensuring the survivability. This technology reduces the weight of the medium sized BPJ from 10.4 kg to 9.0 kg.,Technology
464,DMSRDE Kanpur a DRDO laboratory has developed a Light Weight Bullet Proof Jacket weighing 9.0 kg meeting the qualitative requirements of Indian Army. The Front Hard Armour Panel jacket was tested successfully at TBRL Chandigarh and met relevant BIS standards. #AtmaNirbharBharat https://t.co/NwalIkfUG8,Technology
465,"Celebrating #AzadiKaAmritMahotsav, a pledge is made to work with dedication in line with the ethos implanted by our freedom fighters. @PMOIndia @narendramodi @DefenceMinIndia @rajnathsingh @SpokespersonMoD",Technology
466,"On this occasion, Secretary DDR&amp;D and Chairman DRDO, Dr G Satheesh Reddy, greeted the contributors and encouraged the scientific community of DRDO to dedicate their efforts towards development of cutting edge technologies and  #defence #systems for #AtmaNirbharBharat.",Technology
467,"On the occasion of 2nd Anniversary of #MissionShakti, reminiscing the determined efforts of DRDO fraternity, Industry and other stake holders for ASAT Mission, which propelled India into select club of Nations having the capability to neutralise a satellite in low earth orbit.",Technology
468,DRDO stall was awarded Ist prize in Ujwal Uttarakhand Exhibition. https://t.co/Lq7BvR7i1D,Technology
469,"Web-based Interactive version of ""Technology Focus"" has been released by Secretary DDR&amp;D and Chairman DRDO Dr G Satheesh Reddy today on the occasion of  Shaheed Diwas as part of 75 weeks long celebration ""Azadi Ka Amrit Mahotsav"" #AzadiKaAmritMahotsav 

https://t.co/yYNiFMmt3t.",Technology
470,"“DRDO greatly acknowledges and appreciates the efforts made by Delhi police team for conducting a workshop on Self Defence and Women Safety in Metcalfe House” @dcpnorthdelhi @cpdelhi @LGdelhi @hmo #womenempowerment
#WomensDay #women https://t.co/KN7nKzFBvB",Technology
471,"DRDO is participating in ‘Ujwal Uttarakhand 2021’ exhibition at Rudrapur, Uttarakhand (19-21 March 2021) and will be showcasing some of its achievements to generate awareness about technological advancements, innovation and self-reliance in Defence.
#aatmanirbharbharat",Technology
472,"March 2021 issue of “Defence Science Journal” has been published online at
https://t.co/oBQrLfJGdJ
Major Subject Areas: Combat Aircraft, Tungsten Heavy Alloys, Polymeric Matrices, Military Vehicles, Neural Network, Image Encryption Schemes, Ramjet Rocket, Aircraft Carrier, etc.",Technology
473,"Press Release
https://t.co/OmhkkmNfN7",Technology
474,"DRDO has made elaborate plans to celebrate the Mahotsav throughout the 75 weeks by conducting various activities in the direction of nation building, achieving self reliance, encouraging scientific innovations, developing human resources etc.",Technology
475,"Aazadi Ka Amrut Mahotsav has been launched today on 12th March 2021 by Secretary DDR&amp;D &amp; Chairman DRDO Dr G Satheesh Reddy at DRDO Bhawan. DGs, Directors and other personnel attended the event virtually from all major centres including Bengaluru, Hyderabad, Pune, Tejpur, etc.",Technology
476,"On the occasion of #internationalwomensday2021 a workshop on ""Choose to challenge: Women in R&amp;D"" was inaugurated in DRDO HQ by Dr G. Satheesh Reddy Chairman DRDO. Ms Jyotika Kalra, member National Human Rights Commision was the chief guest. #NariShakti #womenempowerment #women https://t.co/xxacUPcDoC",Technology
477,"Press Release AIP
https://t.co/IMjuxgwoH9",Technology
478,DRDO achieved an important milestone in the development of AIP System by proving the land based prototype on 8 March 2021. The plant was operated in endurance mode and max power mode as per  user requirements. AIP system is being developed by NMRL DRDO.  #AatmanirbharBharat https://t.co/Z9ux39XmlT,Technology
479,"RCI organized international women’s day 2021 with Additional DCP (Admin), Cyberabad Dr.Lavanya NJP as the chief guest. Dr.Archana Bharadwaj Siva, Senior principal scientist, CSIR-CCMB, Shri BHVS Narayanamurthy, director RCI and other scientists attended the function. https://t.co/98M3fbkWXX",Technology
480,"International Women's day was celebrated grandly at various DRDO establishments across the country. In DRDO Auditorium Hyderabad, chief guest of the programme was Smt C. Sirisha Raghavendra Addl DCP, SHE Teams and BHAROSA. #NariShakti #internationalwomensday2021 #womenintech https://t.co/pH1nJ7QEGG",Technology
481,"Women are playing a crucial part in the growth of economy across all sectors. Women are spearheading Defence R&amp;D and have been demonstrating #excellence through their #dedication and #zeal. On the occasion of #womensday2021, compliments to the #women for their contributions.",Technology
482,https://t.co/b9obxIBOHx,Technology
483,Press release. https://t.co/9IjLqLRZ6H,Technology
484,"DRDO successfully conducted flight test of Solid Fuel Ducted Ramjet (SFDR) Technology today at around 1030 hrs from ITR Chandipur. All the subsystems including the ground booster motor performed as per expectation. #AtmaNirbharBharat
@SpokespersonMoD @adgpi @rajnathsingh https://t.co/japob7kI8t",Technology
485,"National Science Day was celebrated at DRDO HQ today. 
https://t.co/3gJDfC3oVc",Technology
486,"On the occasion of National Science Day, Secretary DD R&amp;D and Chairman DRDO extends warm greetings to the scientific community of the nation and urges the scientists to accelerate the research efforts across all the areas to make the country a global leader in scientific research",Technology
487,Raksha Mantri Shri Rajnath Singh inaugurates DRDO Skill Development Centre for Fire Safety Training https://t.co/FtiZkLzZQu,Technology
488,Indigenously designed &amp; developed Vertical Launch Short Range Surface to Air Missile (VL-SRSAM) by DRDO for Indian Navy has undergone two successful launches today. The missile is capable of neutralizing various aerial threats at close ranges. https://t.co/dPaVRlrmlt,Technology
489,Hon'ble Raksha Mantri Shri Rajnath Singh inaugurated the DRDO Skill Development Centre for Fire Safety Training at Pilkhuwa today in virtual mode. He congratulated DRDO for this initiative which will ensure quality training of personnel and help prevent fire related mishaps. https://t.co/B1ELt7XKuQ,Technology
490,"Press Release for Helina
https://t.co/BSqIO2rppX",Technology
491,Helina Trial  Video https://t.co/06kHn21XNE,Technology
492,Joint User Trials for Helina (Army Version) and Dhruvastra (Air Force Version) Missile Systems designed and developed by DRDO were carried out from Advanced Light Helicopter (ALH) platform in desert ranges. https://t.co/3o8q34Y223,Technology
493,"A Three days National Workshop cum Orientation Programme at DRDO-MZU NESTC, Mizoram University, Aizwal was inaugurated virtually today by Secretary DD R&amp;D and Chairman DRDO Dr. G. Satheesh Reddy. 

https://t.co/NwcmNPkkl6 https://t.co/nBN5be3Mh4",Technology
494,The indigenous production efforts of industries paved the way for strengthening the air defence capability of Indian Navy,Technology
495,"Final production batch of LRSAM Missiles of DRDO was flagged off today by Chairman DRDO Dr. G Satheesh Reddy at APJ Abdul Kalam Missile Complex, Hyderabad. 
#AtmaNirbharBharat 
@DefenceMinIndia 
@adgpi 
@indiannavy https://t.co/yNI3NSlSyH",Technology
496,Flag off ceremony of final production batch of LRSAM Missiles https://t.co/ZwwV2yS865,Technology
497,"Hon’ble Prime Minister Shri Narendra Modi handed over DRDO developed Main Battle Tank Arjun Mk 1A to Chief of the Army Staff during a function held at Chennai today. #AatmaNirbharBharat 
@PMOIndia 
@narendramodi 
@adgpi 
@DefenceMinIndia https://t.co/vqNbbi0H8M",Technology
498,"DJLIT is a peer-reviewed, double-blind, open access, bi-monthly journal that publishes  papers related to library science and IT applied to library activities. It's latest issue is published online  at: https://t.co/6xhq22c9VF",Technology
499,"MOU Signed for DRDO developed SDR
https://t.co/9Jst5TVZab",Technology
500,MoU between DRDO and IISc for Joint Advanced Technology Program https://t.co/UXjT5px4oW,Technology
501,"In a virtual event, DRDO &amp; IISC Bengaluru signed MoU for setting up Joint Advanced Technology Programme(JATP) - centre of excellence in IISC Bengaluru campus for collaboration in advanced research areas. Another step towards #AatmaNirbharBharat 
#SelfRelianceInDefence",Technology
502,"Chief of Air Staff of Bangladesh, Air Chief Marshal Serniabat after taking the demo flight of LCA Tejas
said “This is excellent flight. He has shown the Swing role, the capability of this aircraft. I like the way he manoeuvred”. #LCATejas #AeroIndia2021
#DRDOatAeroIndia https://t.co/ab3mU6kCwL",Technology
503,"Third day of #DRDOAtAeroIndia. In case you missed it, watch it now.
#AeroIndia2021
#LeapWithDRDO
#SelfRelianceinDefence https://t.co/GKVEWYFapX",Technology
504,"Hon’ble President of India Shri Ram Nath Kovind visits DRDO's products and technologies exhibited at India Pavilion at the #AeroIndiaShow21. #DRDOAtAeroIndia
#DRDOInnovation
#AeroIndia2021 
@rashtrapatibhvn 
@SpokespersonMoD 
@DefenceMinIndia https://t.co/11ebqDu4EP",Technology
505,"LCA Tejas keeps the aviation enthusiasts glued to the sky with its spectacular manoeuvres. A high-spirited end to a successful show #AeroIndia21
#DRDODrive 
#DRDOAtAeroIndia #DRDOTouchesTheSky https://t.co/A9mZGRrAfc",Technology
506,"Day 2 at #DRDOAtAeroIndia 
#AeroIndia2021 
@SpokespersonMoD 
@DefenceMinIndia 
@Tejasvi_Surya https://t.co/xoDFg62Obb",Technology
507,"#DRDOAtAeroIndia hands over Licensing Agreements for Transfer of Technology for 14 technologies to 20 industries during Bandhan Ceremony. #SelfRelianceinDefence 

https://t.co/7HkolYKVkW",Technology
508,"Chief of Army Staff, Gen Manoj Mukund Naravane PVSM, AVSM, SM, VSM, ADC showed keen interest in AMCA, Tejas, Avoinics for Su-30 Mk I, RWR, Jammer Pods and other products at
#DRDOAtAeroIndia Indoor Hall. #AeroIndia2021 #SelfRelianceInDefence
@adgpi 
@SpokespersonMoD https://t.co/AEbX64IGWd",Technology
509,"Hon’ble Member of Parliament Shri Rajiv Pratap Singh went for a demonstration flight of the first indigenous AEW&amp;C aircraft Netra  during the aeroindia 2021.
#AeroIndia2021 #DRDOAtAeroIndia
#SelfRelianceInDefence 
#LeapWithDRDO 
@SpokespersonMoD @RajivPratapRudy @DefenceMinIndia https://t.co/6O3d2DJqjJ",Technology
510,"#CDS General Bipin Rawat visits DRDO Indoor Pavilion at #AeroIndiaShow2021 to see the display of indigenous systems and subsystems developed by DRDO. 
#DRDOAtAeroIndia2021 
#LeapWithDRDO
#SelfRelianceInDefence
@adgpi @SpokespersonMoD https://t.co/kAgwR5ryEr",Technology
511,Bandhan Ceremony at #AeroIndia2021. Many technologies from DRDO handed over to industries. #DRDOatAeroIndia #SelfRelianceInDefence #DRDOUpdates #BandhanCeremony #BandhanCeremony2021 https://t.co/PEzxfa6cvb,Technology
